########## MODALITY COMPARISON TABLES ##########

===== runs/base_modality_comparison.csv =====
metric,off_axis,gabor,difference
optical_volume_mape,0.18584686018297805,0.23159156268827968,-0.04574470250530163
dry_mass_mape,0.18584686018297805,0.23159156268827968,-0.04574470250530163
dry_mass_cell_pearson_r,0.9273652021309439,0.8831220248144206,0.044243177316523274
dry_mass_image_pearson_r,0.9461591272626031,0.9224845173697195,0.023674609892883614
dry_mass_relative_bias,-0.029525905600129198,-0.01424446586709144,-0.015281439733037758
dry_mass_loa_lower,-0.2602713920368907,-0.29969991601447726,0.03942852397758656
dry_mass_loa_upper,0.20121958083663233,0.2712109842802944,-0.06999140344366206
cells_reference,2902,2902,0.0
cells_detected,2138,2096,42.0
cells_matched,1843,1684,159.0
detection_recall,0.635079255685734,0.580289455547898,0.054789800137835964
detection_precision,0.8620205799812909,0.8034351145038168,0.05858546547747412
detection_f1,0.7313492063492063,0.6738695478191277,0.05747965853007864

===== runs/no_measurement_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.1632272096070568,0.18425100296735764,-0.02102379336030083
phase_rmse_rad,0.2510852572766422,0.283262488744032,-0.032177231467389766
phase_psnr_db,30.83828852188426,29.818407601900002,1.0198809199842565
phase_ssim,0.6222267202307693,0.5798212595745525,0.042405460656216754
phase_pearson_r,0.8640674595284251,0.7938460158925932,0.07022144363583194
phase_mae_rad_in_cell,0.29400799680600126,0.38010602965291623,-0.08609803284691497
phase_bias_rad_in_cell,-0.21284708700480715,-0.2440980937727521,0.031251006767944955
phase_mae_rad_background,0.14433143769217804,0.15668479999346016,-0.012353362301282117
seg_dice,0.8268385922251863,0.7609204204270287,0.06591817179815762
seg_iou,0.7047952538717474,0.6141013321269224,0.09069392174482493
seg_aji,0.65679633587244,0.5633721014376072,0.09342423443483283
seg_boundary_f1,0.43025521532130834,0.29508319047307063,0.1351720248482377
cls_accuracy,0.7345132743362832,0.8141592920353983,-0.07964601769911506
cls_macro_f1,0.7157357511232303,0.8118650366336748,-0.09612928551044453
area_mape,0.16127855260750823,0.17447416987615083,-0.013195617268642601
area_cell_pearson_r,0.8776047682269513,0.8560655875371015,0.021539180689849835
area_image_pearson_r,0.8255878668784111,0.7939777717472046,0.031610095131206495
area_relative_bias,0.06263767082790805,0.05387262947655558,0.008765041351352476
optical_volume_mape,0.1832191647957616,0.23071061674983603,-0.04749145195407442
dry_mass_mape,0.1832191647957616,0.23071061674983603,-0.04749145195407442
dry_mass_cell_pearson_r,0.9169006324631758,0.8701981251464805,0.04670250731669523
dry_mass_image_pearson_r,0.9480803545453317,0.9036317660459592,0.0444485884993725
dry_mass_relative_bias,-0.033603806218917016,-0.03281476800592094,-0.000789038212996078
dry_mass_loa_lower,-0.23005552350336225,-0.3096719613004683,0.07961643779710606
dry_mass_loa_upper,0.16284791106552823,0.24404242528862646,-0.08119451422309823
cells_reference,3045,3045,0.0
cells_detected,2183,2176,7.0
cells_matched,1842,1693,149.0
detection_recall,0.6049261083743842,0.5559934318555009,0.048932676518883333
detection_precision,0.8437929454878608,0.7780330882352942,0.06575985725256661
detection_f1,0.7046671767406274,0.6485347634552768,0.05613241328535057

===== runs/no_measurement_s1337_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16199276200701704,0.18468733257160777,-0.022694570564590733
phase_rmse_rad,0.24750046158119945,0.28370688596365307,-0.03620642438245361
phase_psnr_db,30.92958381578827,29.814451651641665,1.1151321641466048
phase_ssim,0.6233075941558432,0.5781478591724835,0.04515973498335979
phase_pearson_r,0.8643221150984807,0.7942714048178652,0.07005071028061549
phase_mae_rad_in_cell,0.28392301433909256,0.3816043257185843,-0.09768131137949176
phase_bias_rad_in_cell,-0.19817798271511508,-0.27913388931316085,0.08095590659804577
phase_mae_rad_background,0.14438268443388222,0.15663120889030727,-0.012248524456425047
seg_dice,0.8286082677120351,0.7587851877108288,0.0698230800012063
seg_iou,0.7073707666466075,0.6113246314805109,0.09604613516609661
seg_aji,0.6640849985445744,0.5641700951051469,0.09991490343942744
seg_boundary_f1,0.4377630789590687,0.29300827789184464,0.14475480106722405
cls_accuracy,0.7079646017699115,0.7876106194690266,-0.07964601769911506
cls_macro_f1,0.676177139113918,0.7944631844387381,-0.11828604532482012
area_mape,0.15493481743681495,0.17313415102631494,-0.01819933358949999
area_cell_pearson_r,0.8888247118839231,0.8541918683957425,0.03463284348818063
area_image_pearson_r,0.8122936954326283,0.830645224205814,-0.018351528773185688
area_relative_bias,0.05989198530288263,0.04780806169913673,0.012083923603745904
optical_volume_mape,0.18041908396869927,0.2312520895217829,-0.05083300555308362
dry_mass_mape,0.18041908396869924,0.2312520895217829,-0.05083300555308365
dry_mass_cell_pearson_r,0.9227118025169407,0.8635771973684093,0.059134605148531416
dry_mass_image_pearson_r,0.946276375174433,0.8977404227931061,0.04853595238132691
dry_mass_relative_bias,-0.035958366892218645,-0.08419421090921675,0.048235844016998104
dry_mass_loa_lower,-0.24606785979744802,-0.39058459422519015,0.14451673442774213
dry_mass_loa_upper,0.17415112601301072,0.22219617240675665,-0.04804504639374593
cells_reference,3045,3045,0.0
cells_detected,2150,2133,17.0
cells_matched,1858,1696,162.0
detection_recall,0.6101806239737274,0.5569786535303777,0.05320197044334973
detection_precision,0.8641860465116279,0.7951242381622129,0.069061808349415
detection_f1,0.715303176130895,0.6550791811510236,0.06022399497987141

===== runs/no_measurement_s2024_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16277840225833706,0.18508336257881822,-0.022304960320481154
phase_rmse_rad,0.24874663993972276,0.2847885791859554,-0.03604193924623264
phase_psnr_db,30.8910731629172,29.782869883583192,1.1082032793340062
phase_ssim,0.6182239663548175,0.5792023114925993,0.0390216548622182
phase_pearson_r,0.8628324043434278,0.7934742154537049,0.0693581888897229
phase_mae_rad_in_cell,0.2820516543841995,0.38120337740509913,-0.09915172302089964
phase_bias_rad_in_cell,-0.16808404517566075,-0.24189141123613292,0.07380736606047217
phase_mae_rad_background,0.14535953842960628,0.15705594249003757,-0.011696404060431292
seg_dice,0.8288954074055247,0.7606155020753824,0.06827990533014228
seg_iou,0.7077893918673673,0.6137042244348332,0.09408516743253414
seg_aji,0.6621761573747739,0.566430107386323,0.09574604998845082
seg_boundary_f1,0.43990599544246256,0.2970657396797254,0.14284025576273718
cls_accuracy,0.6814159292035398,0.7522123893805309,-0.07079646017699115
cls_macro_f1,0.6589905039997761,0.7477945396180824,-0.0888040356183063
area_mape,0.15756702697922484,0.17762376717757447,-0.020056740198349632
area_cell_pearson_r,0.8910532334536697,0.846903581144623,0.04414965230904666
area_image_pearson_r,0.8273742287428201,0.7899689533331995,0.037405275409620575
area_relative_bias,0.06206714475906544,0.05506474474747502,0.007002400011590422
optical_volume_mape,0.1773842100361528,0.23889186208442048,-0.06150765204826769
dry_mass_mape,0.17738421003615282,0.23889186208442048,-0.061507652048267664
dry_mass_cell_pearson_r,0.9280849767563317,0.859239200789955,0.06884577596637675
dry_mass_image_pearson_r,0.9606444148378812,0.893521921021255,0.06712249381662616
dry_mass_relative_bias,0.0063432626735534835,-0.007092819034429311,0.013436081707982795
dry_mass_loa_lower,-0.17270710742385467,-0.28629590563840446,0.11358879821454979
dry_mass_loa_upper,0.18539363277096163,0.2721102675695458,-0.08671663479858419
cells_reference,3045,3045,0.0
cells_detected,2183,2166,17.0
cells_matched,1856,1727,129.0
detection_recall,0.6095238095238096,0.5671592775041051,0.04236453201970447
detection_precision,0.8502061383417315,0.7973222530009234,0.05288388534080812
detection_f1,0.7100229533282327,0.662828631740549,0.047194321587683774

===== runs/no_physics_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16197967173251432,0.18349573906280298,-0.021516067330288657
phase_rmse_rad,0.24836883064451176,0.2812367430460626,-0.03286791240155085
phase_psnr_db,30.94936976600666,29.864680590975087,1.0846891750315741
phase_ssim,0.6266867254687621,0.5804660235886026,0.04622070188015959
phase_pearson_r,0.866920544510394,0.7959760234452191,0.0709445210651749
phase_mae_rad_in_cell,0.2824035815696801,0.3816803534210256,-0.09927677185134548
phase_bias_rad_in_cell,-0.19538003588672234,-0.2725674365466848,0.07718740065996246
phase_mae_rad_background,0.14455157775530772,0.15563617429110857,-0.01108459653580085
seg_dice,0.8286567541422126,0.762418783682403,0.06623797045980961
seg_iou,0.7074414413303578,0.6160555554898999,0.09138588584045793
seg_aji,0.6650954310059716,0.567890229715539,0.09720520129043253
seg_boundary_f1,0.43878565371866296,0.2964989730535788,0.14228668066508415
cls_accuracy,0.5575221238938053,0.8141592920353983,-0.256637168141593
cls_macro_f1,0.5217023973839132,0.8134233077326847,-0.29172091034877146
area_mape,0.15796470308556163,0.1724349367052088,-0.014470233619647166
area_cell_pearson_r,0.8890046807710524,0.858632109276735,0.03037257149431749
area_image_pearson_r,0.8099210056247502,0.8057007746175636,0.004220231007186603
area_relative_bias,0.06366894137401262,0.061928042525367544,0.0017408988486450755
optical_volume_mape,0.17883610160141303,0.23569536461876328,-0.05685926301735025
dry_mass_mape,0.17883610160141303,0.23569536461876328,-0.05685926301735025
dry_mass_cell_pearson_r,0.9245990424067982,0.8679432854683065,0.056655756938491786
dry_mass_image_pearson_r,0.948021392026806,0.8996700694798955,0.04835132254691055
dry_mass_relative_bias,-0.02829164860442243,-0.07018530170456744,0.041893653100145006
dry_mass_loa_lower,-0.23010545584837358,-0.3760399545295038,0.1459344986811302
dry_mass_loa_upper,0.17352215863952872,0.2356693511203689,-0.06214719248084019
cells_reference,3045,3045,0.0
cells_detected,2144,2147,-3.0
cells_matched,1847,1712,135.0
detection_recall,0.606568144499179,0.5622331691297209,0.044334975369458074
detection_precision,0.8614738805970149,0.7973917093619003,0.06408217123511462
detection_f1,0.7118905376758528,0.6594761171032358,0.052414420572616915

===== runs/no_physics_s1337_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.1620721267124193,0.18421887408579346,-0.02214674737337416
phase_rmse_rad,0.24869418197023055,0.282909277824517,-0.034215095854286476
phase_psnr_db,30.93786782452297,29.827724496269525,1.1101433282534465
phase_ssim,0.625382323048811,0.578855862132216,0.04652646091659507
phase_pearson_r,0.8647950122841691,0.7934963151625053,0.07129869712166381
phase_mae_rad_in_cell,0.2837735947254485,0.37837947799568683,-0.09460588327023833
phase_bias_rad_in_cell,-0.20747592689189237,-0.23968828469514847,0.0322123578032561
phase_mae_rad_background,0.14428678352748397,0.15668719169576611,-0.01240040816828214
seg_dice,0.8273910736747344,0.7591089775184903,0.06828209615624414
seg_iou,0.7055984779747682,0.6117450797576398,0.09385339821712835
seg_aji,0.6626638300455957,0.5670298398452241,0.09563399020037155
seg_boundary_f1,0.4380374116675156,0.28828973086710646,0.14974768080040912
cls_accuracy,0.6017699115044248,0.7964601769911505,-0.19469026548672563
cls_macro_f1,0.60093851637803,0.7959635644760726,-0.19502504809804266
area_mape,0.15518080779605414,0.1714904762932804,-0.01630966849722626
area_cell_pearson_r,0.8882016805644259,0.8550805282483341,0.033121152316091806
area_image_pearson_r,0.8236478734244537,0.7824873504822657,0.04116052294218797
area_relative_bias,0.05933589699156452,0.04876903834218602,0.010566858649378494
optical_volume_mape,0.1794024095622563,0.23619450652211993,-0.05679209695986362
dry_mass_mape,0.17940240956225634,0.23619450652211993,-0.05679209695986359
dry_mass_cell_pearson_r,0.9275646075076596,0.8665700322512924,0.0609945752563672
dry_mass_image_pearson_r,0.9451742950592066,0.8922314844701172,0.05294281058908934
dry_mass_relative_bias,-0.045584258767127454,-0.037441750078528756,-0.008142508688598699
dry_mass_loa_lower,-0.25725806300339754,-0.34416762795731637,0.08690956495391883
dry_mass_loa_upper,0.16608954546914265,0.2692841278002589,-0.10319458233111625
cells_reference,3045,3045,0.0
cells_detected,2143,2125,18.0
cells_matched,1844,1703,141.0
detection_recall,0.6055829228243022,0.5592775041050904,0.04630541871921179
detection_precision,0.860475968268782,0.8014117647058824,0.05906420356289965
detection_f1,0.7108712413261373,0.6588007736943907,0.05207046763174661

===== runs/no_physics_s2024_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16236914773430444,0.1850057208696298,-0.022636573135325355
phase_rmse_rad,0.2469441118156472,0.2842338127234874,-0.0372897009078402
phase_psnr_db,30.912540364403327,29.782208627076,1.130331737327328
phase_ssim,0.616162252769006,0.577749538210641,0.038412714558365035
phase_pearson_r,0.8639602967068157,0.7938289552992952,0.07013134140752053
phase_mae_rad_in_cell,0.2805730997197396,0.3852341657718726,-0.10466106605213299
phase_bias_rad_in_cell,-0.18100811865807107,-0.2633760522358713,0.08236793357780023
phase_mae_rad_background,0.14524176288231283,0.15651037326428743,-0.011268610381974603
seg_dice,0.8283414865813656,0.7590778303989603,0.06926365618240538
seg_iou,0.7069820063564876,0.6117046249911114,0.09527738136537611
seg_aji,0.6624734008126623,0.5674156142565829,0.09505778655607933
seg_boundary_f1,0.4356984524782379,0.29460527588939456,0.14109317658884335
cls_accuracy,0.672566371681416,0.7699115044247787,-0.09734513274336276
cls_macro_f1,0.6337156001064619,0.759799247389993,-0.12608364728353116
area_mape,0.15864800599296308,0.1694616889435563,-0.010813682950593206
area_cell_pearson_r,0.886158212079038,0.8597914819524468,0.026366730126591187
area_image_pearson_r,0.7957139288051994,0.7715194119186015,0.024194516886597905
area_relative_bias,0.05701861387892209,0.03722589309849683,0.01979272078042526
optical_volume_mape,0.1775557522338321,0.23316575272168172,-0.055610000487849615
dry_mass_mape,0.1775557522338321,0.23316575272168172,-0.055610000487849615
dry_mass_cell_pearson_r,0.9295641766033499,0.8666769395508359,0.06288723705251398
dry_mass_image_pearson_r,0.9559729061164224,0.8971614718041714,0.058811434312251
dry_mass_relative_bias,-0.010713887175636067,-0.06474005776804241,0.054026170592406345
dry_mass_loa_lower,-0.1989322988539902,-0.3577481996463929,0.15881590079240268
dry_mass_loa_upper,0.17750452450271806,0.22826808411030802,-0.050763559607589964
cells_reference,3045,3045,0.0
cells_detected,2159,2189,-30.0
cells_matched,1859,1721,138.0
detection_recall,0.6105090311986864,0.5651888341543514,0.04532019704433499
detection_precision,0.8610467809170912,0.786203746002741,0.07484303491435018
detection_f1,0.7144504227517294,0.6576232327092091,0.05682719004252035

===== runs/physics_coupling_only_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16155226403369313,0.18437283683930877,-0.02282057280561564
phase_rmse_rad,0.24833098007683294,0.28337778389804547,-0.03504680382121253
phase_psnr_db,30.871913928934415,29.829968880681072,1.0419450482533428
phase_ssim,0.6235344760713324,0.5796160935300642,0.04391838254126823
phase_pearson_r,0.8645498546878848,0.7939622535666995,0.07058760112118534
phase_mae_rad_in_cell,0.29756146458397925,0.3757745599852199,-0.07821309540124066
phase_bias_rad_in_cell,-0.21327543141633537,-0.22775972310651457,0.014484291690179202
phase_mae_rad_background,0.1420939401187728,0.15759397561834976,-0.015500035499576958
seg_dice,0.8271757966564478,0.7613918656042805,0.06578393105216729
seg_iou,0.7052854079053701,0.6147156993892514,0.09056970851611867
seg_aji,0.6602504778022883,0.5626892375402613,0.09756124026202695
seg_boundary_f1,0.4342764132172279,0.29286032245369714,0.14141609076353073
cls_accuracy,0.7256637168141593,0.8141592920353983,-0.08849557522123896
cls_macro_f1,0.7063882086808897,0.8138618797009164,-0.1074736710200267
area_mape,0.15801364591840508,0.17570050096339987,-0.017686855044994787
area_cell_pearson_r,0.8862029707314062,0.8483396323767439,0.03786333835466227
area_image_pearson_r,0.827751730205424,0.7986215833644514,0.029130146840972593
area_relative_bias,0.05620490452108396,0.05443400985386064,0.0017708946672233203
optical_volume_mape,0.18345556931698007,0.23504900747215945,-0.05159343815517939
dry_mass_mape,0.1834555693169801,0.23504900747215948,-0.05159343815517939
dry_mass_cell_pearson_r,0.9196400209446384,0.8651101449288683,0.054529876015770085
dry_mass_image_pearson_r,0.9371155911437011,0.9114483687611729,0.025667222382528276
dry_mass_relative_bias,-0.03936775708867416,-0.007119931876901979,-0.032247825211772184
dry_mass_loa_lower,-0.25327141808063747,-0.2761480748381764,0.022876656757538916
dry_mass_loa_upper,0.17453590390328916,0.26190821108437246,-0.0873723071810833
cells_reference,3045,3045,0.0
cells_detected,2153,2161,-8.0
cells_matched,1843,1704,139.0
detection_recall,0.6052545155993432,0.5596059113300492,0.04564860426929396
detection_precision,0.8560148629818858,0.7885238315594633,0.06749103142242252
detection_f1,0.7091188918814929,0.6546292739147138,0.05448961796677909

===== runs/physics_coupling_only_s1337_modality_comparison.csv =====
metric,off_axis,gabor,difference
phase_mae_rad,0.16230361031747498,0.18369228735698007,-0.02138867703950509
phase_rmse_rad,0.24793884309004693,0.2822249214757069,-0.034286078385659946
phase_psnr_db,30.92439164291431,29.85404827710875,1.0703433658055594
phase_ssim,0.6239322371187463,0.5798568322067768,0.044075404911969596
phase_pearson_r,0.8644875224712676,0.7938458434413228,0.07064167902994478
phase_mae_rad_in_cell,0.2845093230758093,0.371953589462601,-0.0874442663867917
phase_bias_rad_in_cell,-0.19315622555322748,-0.23985132247011745,0.04669509691688997
phase_mae_rad_background,0.1445992869217839,0.15705690077975787,-0.012457613857973976
seg_dice,0.8282126680267604,0.7602015010817281,0.06801116694503229
seg_iou,0.7067943520366327,0.6131653665857851,0.09362898545084752
seg_aji,0.6626167206648569,0.5667314791675558,0.09588524149730104
seg_boundary_f1,0.4407764719606988,0.2927383046273319,0.1480381673333669
cls_accuracy,0.6194690265486725,0.8672566371681416,-0.24778761061946908
cls_macro_f1,0.5738325189381837,0.8674223968091171,-0.2935898778709335
